label	label2	algorithm	dataset	target_noise	data_group	symbolic_solution_rate_(%)	accuracy_solution	rmse_test	log_mse_test
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_21_32	0.001	Feynman	0	1	0.001144265664706	1.31E-06
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_21_32	0.01	Feynman	0	1	0.001142137967887	1.30E-06
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_21_32	0.1	Feynman	0	0	0.029924526945271	0.000895076612284
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_24_17	0	Feynman	0	1	0.005456602189134	2.98E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_24_17	0.001	Feynman	0	1	0.005401530617286	2.92E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_24_17	0.01	Feynman	0	1	0.005612768892901	3.15E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_24_17	0.1	Feynman	0	0	0.508531739053516	0.230003591043354
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_27_16	0	Feynman	0	1	0.559999363917427	0.272770917380255
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_27_16	0.001	Feynman	0	1	0.608041914235357	0.314602666710377
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_27_16	0.01	Feynman	0	1	0.602325870665074	0.309538805152068
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_27_16	0.1	Feynman	0	1	2.82198850714826	2.19317406669118
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_27_18	0	Feynman	0	1	0.168656847801912	0.028048081396149
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_27_18	0.001	Feynman	0	1	0.165083921948158	0.026887958406336
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_27_18	0.01	Feynman	0	1	0.171473170923321	0.02897906951686
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_27_18	0.1	Feynman	0	0	5.03456602183301	3.27134891409547
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_2_42	0	Feynman	0	1	0.118386482930103	0.013918052332931
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_2_42	0.001	Feynman	0	1	0.106341773010677	0.011245108788165
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_2_42	0.01	Feynman	0	1	0.119248454367352	0.014120035311501
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_2_42	0.1	Feynman	0	0	3.42795291938622	2.5455988157961
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_34_11	0	Feynman	0	1	0.043346262580474	0.001877135557836
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_34_11	0.001	Feynman	0	1	0.043030629642132	0.001849922924358
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_34_11	0.01	Feynman	0	1	0.042523167918781	0.001806586948494
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_34_11	0.1	Feynman	0	0	3.74395023562982	2.70919377143451
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_34_2	0	Feynman	0	1	0.063504718505106	0.00402473913312
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_34_2	0.001	Feynman	0	1	0.062591520846998	0.003910044285951
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_34_2	0.01	Feynman	0	1	0.065464621616952	0.004276459581502
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_34_2	0.1	Feynman	0	0	1.40342804215132	1.08843072181251
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_34_29a	0	Feynman	0	1	0.001514224883188	2.29E-06
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_34_29a	0.001	Feynman	0	1	0.001628398149617	2.65E-06
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_34_29a	0.01	Feynman	0	1	0.00148731758579	2.21E-06
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_34_29a	0.1	Feynman	0	0	0.106785648496476	0.011338648599706
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_34_29b	0	Feynman	0	1	2.02562395522636	1.6298584679864
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_34_29b	0.001	Feynman	0	1	1.74771432591208	1.39982869862229
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_34_29b	0.01	Feynman	0	1	1.76874002455056	1.41789992034572
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_34_29b	0.1	Feynman	0	0	114.59366994816	9.48286128205117
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_34_2a	0	Feynman	0	1	0.002976858248192	8.86E-06
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_34_2a	0.001	Feynman	0	1	0.002956066814088	8.74E-06
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_34_2a	0.01	Feynman	0	1	0.003005141991553	9.03E-06
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_34_2a	0.1	Feynman	0	0	0.262323224731239	0.066549130600827
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_35_18	0	Feynman	0	1	0.002282735000934	5.21E-06
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_35_18	0.001	Feynman	0	1	0.00247476570112	6.12E-06
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_35_18	0.01	Feynman	0	1	0.002912677767421	8.48E-06
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_35_18	0.1	Feynman	0	0	0.068484321873817	0.004679138081497
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_35_21	0	Feynman	0	1	0.05331116661872	0.002838049411457
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_35_21	0.001	Feynman	0	1	0.065073721039806	0.004225648528323
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_35_21	0.01	Feynman	0	1	0.065132913328439	0.00423332322823
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_35_21	0.1	Feynman	0	0	1.04678438821215	0.739915089637142
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_36_38	0	Feynman	0	1	0.014772656276484	0.000218207564461
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_36_38	0.001	Feynman	0	1	0.024793598895166	0.000614533681666
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_36_38	0.01	Feynman	0	1	0.017496590375126	0.000306083826321
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_36_38	0.1	Feynman	0	0	0.421180507394838	0.163302689115916
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_37_1	0	Feynman	0	1	0.149898370624497	0.022220800682127
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_37_1	0.001	Feynman	0	1	0.147645066336231	0.021564863462616
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_37_1	0.01	Feynman	0	1	0.14938845132807	0.022071531180279
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_37_1	0.1	Feynman	0	0	4.01565704892475	2.84056867041019
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_38_14	0	Feynman	0	1	0.001373888532241	1.89E-06
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_38_14	0.001	Feynman	0	1	0.001382143984338	1.91E-06
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_38_14	0.01	Feynman	0	1	0.001358263096841	1.84E-06
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_38_14	0.1	Feynman	0	0	0.11932601896814	0.01413828062458
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_38_3	0	Feynman	0	1	0.08520888374295	0.007234322938343
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_38_3	0.001	Feynman	0	1	0.085193201442642	0.007231669900648
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_38_3	0.01	Feynman	0	1	0.084758717501387	0.007158357904108
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_38_3	0.1	Feynman	0	0	5.66631891230045	3.49974987571936
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_3_24	0	Feynman	0	1	0.000360294931221	1.30E-07
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_3_24	0.001	Feynman	0	1	0.000367339445688	1.35E-07
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_3_24	0.01	Feynman	0	1	0.000360868944556	1.30E-07
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_3_24	0.1	Feynman	0	0	0.026469306010858	0.000700378838168
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_4_23	0	Feynman	0	1	0.000311031618065	9.67E-08
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_4_23	0.001	Feynman	0	1	0.000302296931507	9.14E-08
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_4_23	0.01	Feynman	0	1	0.000301395561046	9.08E-08
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_4_23	0.1	Feynman	0	0	0.013963610175994	0.000194963402548
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_6_11	0	Feynman	0	1	0.000238060611145	5.67E-08
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_6_11	0.001	Feynman	0	1	0.000353304513393	1.25E-07
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_6_11	0.01	Feynman	0	1	0.000261786477014	6.85E-08
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_6_11	0.1	Feynman	0	0	0.012869993462149	0.000165623015467
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_6_15a	0	Feynman	0	1	0.003230138334974	1.04E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_6_15a	0.001	Feynman	0	1	0.003372891512321	1.14E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_6_15a	0.01	Feynman	0	1	0.003209351411139	1.03E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_6_15a	0.1	Feynman	0	0	0.34811186916171	0.114383373081178
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_6_15b	0	Feynman	0	1	0.000336771839633	1.13E-07
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_6_15b	0.001	Feynman	0	1	0.000324107956518	1.05E-07
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_6_15b	0.01	Feynman	0	1	0.000414477370483	1.72E-07
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_6_15b	0.1	Feynman	0	0	0.014783603063939	0.000218531039905
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_8_31	0	Feynman	0	1	0.084715351280359	0.0071510608497
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_8_31	0.001	Feynman	0	1	0.0838296505495	0.007002833138815
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_8_31	0.01	Feynman	0	1	0.081435884402342	0.006609909604106
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_8_31	0.1	Feynman	0	0	1.90117544956768	1.52919660454927
MRGP_0_Feynman	MRGP_0	MRGP	feynman_II_8_7	0	Feynman	0	1	0.000590911142301	3.49E-07
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_II_8_7	0.001	Feynman	0	1	0.000676431856137	4.58E-07
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_II_8_7	0.01	Feynman	0	1	0.000667526719434	4.46E-07
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_II_8_7	0.1	Feynman	0	0	0.048855631104753	0.002384028634724
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_10_7	0	Feynman	0	1	0.007774288429122	6.04E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_10_7	0.001	Feynman	0	1	0.00767574276113	5.89E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_10_7	0.01	Feynman	0	1	0.007553995969094	5.71E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_10_7	0.1	Feynman	0	0	0.633947131957078	0.337820588697712
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_11_19	0	Feynman	0	1	0.056765079910759	0.003217093896916
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_11_19	0.001	Feynman	0	1	0.05900346741772	0.003475363090932
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_11_19	0.01	Feynman	0	1	0.065918850376918	0.004335881301281
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_11_19	0.1	Feynman	0	0	4.22127445126722	2.93487539314156
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_12_1	0	Feynman	0	1	0.033289989985347	0.00110760980695
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_12_1	0.001	Feynman	0	1	0.033295018964802	0.001107944290853
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_12_1	0.01	Feynman	0	1	0.032930200542414	0.001083810572845
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_12_1	0.1	Feynman	0	0	1.72646024064062	1.38144888134896
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_12_11	0	Feynman	0	1	0.173931122460255	0.02980346683327
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_12_11	0.001	Feynman	0	1	0.182955359443276	0.032924649426074
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_12_11	0.01	Feynman	0	1	0.177596397984643	0.031053297138305
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_12_11	0.1	Feynman	0	0	2.65831797911564	2.08773883351274
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_12_2	0	Feynman	0	1	0.000835825762462	6.99E-07
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_12_2	0.001	Feynman	0	1	0.000840663305904	7.07E-07
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_12_2	0.01	Feynman	0	1	0.000758472223936	5.75E-07
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_12_2	0.1	Feynman	0	0	0.069530291014873	0.004822812887918
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_12_4	0	Feynman	0	1	0.000212251030322	4.51E-08
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_12_4	0.001	Feynman	0	1	0.000197546169336	3.90E-08
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_12_4	0.01	Feynman	0	1	0.000313748484913	9.84E-08
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_12_4	0.1	Feynman	0	0	0.021338928614241	0.00045524623411
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_12_5	0	Feynman	0	1	0.030492076243367	0.000929334748291
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_12_5	0.001	Feynman	0	1	0.033200283247773	0.001101651766529
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_12_5	0.01	Feynman	0	1	0.032907035740383	0.001082287117171
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_12_5	0.1	Feynman	0	0	1.23613740782442	0.92744259446932
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_13_12	0	Feynman	0	1	0.065734816779416	0.004311757137644
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_13_12	0.001	Feynman	0	1	0.067047761473774	0.004485328177901
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_13_12	0.01	Feynman	0	1	0.063228753564131	0.003989905009603
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_13_12	0.1	Feynman	0	0	3.15162389920375	2.39176133515744
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_13_4	0	Feynman	0	1	0.181256777713513	0.032325863081687
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_13_4	0.001	Feynman	0	1	0.18327826578298	0.033039071798288
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_13_4	0.01	Feynman	0	1	0.187795876361097	0.034659645722054
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_13_4	0.1	Feynman	0	0	8.51798984882643	4.29804907461392
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_14_3	0	Feynman	0	1	0.127520972608837	0.016130794808708
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_14_3	0.001	Feynman	0	1	0.124081500535933	0.015278899647179
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_14_3	0.01	Feynman	0	1	0.131499051323816	0.017144195323622
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_14_3	0.1	Feynman	0	0	3.75699260681248	2.71568719473107
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_14_4	0	Feynman	0	1	0.083909835409211	0.007016189356521
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_14_4	0.001	Feynman	0	1	0.082651044663955	0.006807968288529
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_14_4	0.01	Feynman	0	1	0.084170528085342	0.007059699375077
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_14_4	0.1	Feynman	0	0	2.91368597859279	2.25019287731342
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_15_10	0	Feynman	0	1	0.013567842638718	0.000184069412055
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_15_10	0.001	Feynman	0	1	0.013314804392081	0.000177268303045
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_15_10	0.01	Feynman	0	1	0.013699750131294	0.00018766554338
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_15_10	0.1	Feynman	0	0	0.92065023113291	0.613885793621939
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_15_3t	0	Feynman	0	1	0.008070744330611	6.51E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_15_3t	0.001	Feynman	0	1	0.008021154787589	6.43E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_15_3t	0.01	Feynman	0	1	0.008400509714283	7.06E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_15_3t	0.1	Feynman	0	0	0.620449946325276	0.325669912391877
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_15_3x	0	Feynman	0	1	0.010468571159257	0.000109584977464
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_15_3x	0.001	Feynman	0	1	0.010832716777807	0.000117340868079
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_15_3x	0.01	Feynman	0	1	0.012431714719514	0.000154535589628
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_15_3x	0.1	Feynman	0	0	0.788510518885733	0.483505096843435
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_16_6	0	Feynman	0	1	0.009706675687273	9.42E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_16_6	0.001	Feynman	0	1	0.009977760855443	9.96E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_16_6	0.01	Feynman	0	1	0.009498220740301	9.02E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_16_6	0.1	Feynman	0	0	0.29316350976885	0.08245043151108
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_18_12	0	Feynman	0	1	0.047914503988525	0.002293168370908
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_18_12	0.001	Feynman	0	1	0.048549776333905	0.002354307224643
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_18_12	0.01	Feynman	0	1	0.048749052783507	0.002373650807943
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_18_12	0.1	Feynman	0	0	0.447300717166368	0.18238649766654
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_18_14	0	Feynman	0	1	0.168987254300468	0.028156549754629
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_18_14	0.001	Feynman	0	1	0.17425408097623	0.029912608321365
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_18_14	0.01	Feynman	0	1	0.183235898735521	0.033024048214677
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_18_14	0.1	Feynman	0	1	0.561023085026221	0.273644177091567
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_18_4	0	Feynman	0	1	0.006017911663208	3.62E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_18_4	0.001	Feynman	0	1	0.00633748760752	4.02E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_18_4	0.01	Feynman	0	1	0.007930398913121	6.29E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_18_4	0.1	Feynman	0	0	0.2835773605812	0.07734626270118
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_24_6	0	Feynman	0	1	0.096400840172839	0.009250206601618
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_24_6	0.001	Feynman	0	1	0.098879529899992	0.00972967426598
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_24_6	0.01	Feynman	0	1	0.095883746720242	0.009151688146837
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_24_6	0.1	Feynman	0	0	4.94525082891872	3.23693205598116
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_25_13	0	Feynman	0	1	0.004894293557408	2.40E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_25_13	0.001	Feynman	0	1	0.004873265619188	2.37E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_25_13	0.01	Feynman	0	1	0.004877615747222	2.38E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_25_13	0.1	Feynman	0	0	0.463139005149803	0.194330607038553
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_27_6	0	Feynman	0	1	0.002544382329431	6.47E-06
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_27_6	0.001	Feynman	0	1	0.002627251662457	6.90E-06
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_27_6	0.01	Feynman	0	1	0.002994901709782	8.97E-06
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_27_6	0.1	Feynman	0	0	0.127390649327442	0.016098104936254
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_29_16	0	Feynman	0	1	0.020932455824233	0.000438071739396
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_29_16	0.001	Feynman	0	1	0.023519613173474	0.000553019260486
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_29_16	0.01	Feynman	0	1	0.027750693512642	0.000769804614815
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_29_16	0.1	Feynman	0	0	0.278575887047095	0.074740545106757
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_29_4	0	Feynman	0	1	0.008393599487536	7.05E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_29_4	0.001	Feynman	0	1	0.009021077352517	8.14E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_29_4	0.01	Feynman	0	1	0.008897100462	7.92E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_29_4	0.1	Feynman	0	0	0.335875027612604	0.106890175887248
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_30_3	0	Feynman	0	1	0.018082624705796	0.000326927869511
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_30_3	0.001	Feynman	0	1	0.018748403902657	0.000351440886314
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_30_3	0.01	Feynman	0	1	0.01832227531579	0.000335649436173
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_30_3	0.1	Feynman	0	0	0.811543787644481	0.505975874277598
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_32_17	0	Feynman	0	1	0.035879825114669	0.001286533910488
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_32_17	0.001	Feynman	0	1	0.061573982061417	0.003784186194141
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_32_17	0.01	Feynman	0	1	0.056112916624049	0.003143712764829
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_32_17	0.1	Feynman	0	0	2.12390957962833	1.70674462555453
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_32_5	0	Feynman	0	0.5	0.026525543471749	0.000703357042903
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_32_5	0.001	Feynman	0	0	0.036130211114018	0.001304540871563
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_32_5	0.01	Feynman	0	0	0.039795867470216	0.00158245831982
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_32_5	0.1	Feynman	0	0	1.06128427402073	0.754394813104283
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_34_1	0	Feynman	0	1	0.012547748437778	0.000157433597539
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_34_1	0.001	Feynman	0	1	0.012609344774092	0.000158982937175
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_34_1	0.01	Feynman	0	1	0.012952878014459	0.000167762975863
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_34_1	0.1	Feynman	0	0	1.01663927780162	0.709785700072439
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_34_14	0	Feynman	0	1	0.010230074029102	0.00010464893875
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_34_14	0.001	Feynman	0	1	0.010180705183475	0.000103641387079
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_34_14	0.01	Feynman	0	1	0.01066080796491	0.000113646368472
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_34_14	0.1	Feynman	0	0	0.831270174091765	0.525326044076334
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_34_27	0	Feynman	0	1	0.00529076962712	2.80E-05
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_34_27	0.001	Feynman	0	1	0.005262037456716	2.77E-05
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_34_27	0.01	Feynman	0	1	0.005454922840456	2.98E-05
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_34_27	0.1	Feynman	0	0	0.309105836422763	0.09125325077656
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_34_8	0	Feynman	0	1	0.07040086951059	0.00494404049309
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_34_8	0.001	Feynman	0	1	0.070356622534718	0.004937843096484
MRGP_0.01_Feynman	MRGP_0.01	MRGP	feynman_I_34_8	0.01	Feynman	0	1	0.072258703367389	0.005207736383121
MRGP_0.1_Feynman	MRGP_0.1	MRGP	feynman_I_34_8	0.1	Feynman	0	0	6.31790348758881	3.711518850016
MRGP_0_Feynman	MRGP_0	MRGP	feynman_I_37_4	0	Feynman	0	1	0.018677855936245	0.000348801464071
MRGP_0.001_Feynman	MRGP_0.001	MRGP	feynman_I_37_4	0.001	Feynman	0	1	0.018592128920637	0.000345607528639
